user,review,rating
missilmyra,"Tempat wisata edukasi bertema adat kebudayaan daerah di Indonesia. Tersedia 60+ wahana seru yg siap menguji nyali anda, selain itu  banyak tersedia games yg bertema edukasi tentang sejarah, kebudayaan maupun pengetahuan umum lainnya. …",5
Ika Putt,"Most recommended. Puas banget explore jatim park 1. Wahananya banyak banget, seru, dan hampir semua gratis, kalaupun bayar cuma murah banget dan hanya beberapa spot saja yang bayar. Jadi tiket segitu benar2 worth it. Jika ke Jatim Park 1 …",5
Anjarnht,"Untuk tempatnya worth it dengan htm pada saat berkunjung 125k udah include semua wahana. Kalau bisa semuanya di coba biar gak rugi meskipun antri wahana ada yg panjang, kaya roller coaster yg himalaya antri 25 an menit. Tapi yg sangat …",4
vinn,"so funnnn, setelah sekian lama ga kesini. terakhir kali masuk pas sd, sekarang uda umur 23 baru kesini lagi😭 …",5
See Rara,"Kurang wort it utk di kunjungi oleh org dewasa, wahananya cukup banyak tp tampak lapuk dan tua semua seperti kurang perawatan, bikin ngeri utk di naiki.. harga tiket 100k/ org.. lbh bnyak pameran miseumnya dr pd wahana bermainnya.. weekday ga terlalu ramai.. cocok utk anak sekolahn krn bs jd sarana belajar..",3
Gikha Anisa,"Tempatnya luas, permainan banyak dan seru sekalii, cocok sekali untuk belajar sambil liburan. Suasana ramai",5
Janandaru Rizqy Setyowati,"Wahana bermain yang lengkap, ada sarana edukasinya. Soal kebersihan ga diragukan, toilet bersih semua, makanan di stand stand yg tersedia juga murah murah bgt. Recomended untuk tamasya keluarga❤️🙏🏻 …",5
Damasus N,"Jatim Park 1 merupakan tempat rekreasi yang memiliki konsep taman bermain yang dipadukan dengan taman edukasi.
Berikut rincian harga tiket masuk Jatim Park 1: …",5
Raka Rich,"Wisata legend, tapi.masih tetap eksis sampai sekarang,..
Banyak wahana baru juga, semua tetap terawat baik,.
Yg suka disini, makanan & minuman di area kolam renang harganya terjangkau,.. …",5
Arief Hernawan,"Banyak orang merokok sambil jalan sehingga mengganggu kenyamanan orang lain, apalagi kalau bawa anak atau bayi...ruang menyusui hanya ada 1 tempat, sehingga menyusahkan. Seharusnya ada banyak tempat bagi ibu yang akan menyusui anaknya.",1
DEWI AYU WIJAYANTI,"Menghabiskan waktu libur disini bareng temen/keluarga ataupun pacar recommended banget. Banyak wahana seru yang harus dicobainnn,ada yang extrem ada yang menantang nyali. …",5
Margareth Renny,"Tempat yang bagus untuk dikunjungi.
Selain penuh wahana bermain dan hiburan, ada yang lebih menambah wawasan dengan sarana edukasi bagi anak-anak usia sekolah maupun kita yang belum tahu …",5
Teguh Setiyawan,"Kesini harus pagi, kalau gak pasti menyesal karena gak bisa naikin wahana semua, ada banyak wahana baru,",5
Mr. Hero,Semua pasti sudah paham; jika anda ingin berlibur di tempat wahana maka Jatim Park 1 selalu recommended dan favorit.,4
xiaolust,"safety pada wahana gatotkaca coaster masih kurang, bagian penahan tubuh mudah untuk dilepas pasang. too bad, beberapa wahana yang cukup keras guncangannya malah tidak dilengkapi seatbelt",4
Rita Anggun Tabah Imania,"Tempat wisata cocok untuk anak-anak dan dewasa,banyak wahana yang memacu adrenaline dan banyak juga edukasi tentang sejarah,budaya dan juga sains",5
Puguh Budi Susetiyo,"Hal yg membuat saya memberi bintang 4 karena tidak konsistennya aturan ttg pemakaian baju renang di kolam. Ide tentang pengenalan nusantara jg bagus, tapi mengapa manekin modelnya kurang merepresentasikan kita dg kulit sawo matang hidung biasa dll. Wahana banyak sekali tapi antrian untuk sky ridenya lama sekali.",4
Nabila T,"wahana bermain dan belajar terbesar di jawa timur.
---
saran kalau belum pernah mencoba wahana ekstrim ya jgn pilih wahana tersebut …",5
AVINASHOP,"Tempat yang cocok utk edukasi anak2. Banyak wahana utk bermain. Ilmu dapet, dan permainan juga dapet. Toilet, mushola bersih.",5
Hanif Airlangga,"Bagus dan seru, untuk bermain bersama keluarga dan kerabat terdekat dengan membawa konsep yang berbeda dari yang lain ya.",5
j,"Seneng banget liat ikan ikan. Pengalaman studytour pertama kali ke malang, yang dimana besar kemungkinan bakal terjadi satu kali dalam seumur hidup.Dulu SMP lulusan covid jadi gak studytour. …",5
Simon THS,Tempat ini tidak ramah buat orang pemakai kursi roda karena di beberapa lokasi (tak hanya satu lokasi) banyak anak tangga yang tak disediakan fasilitas untuk kursi roda. Dan ada beberapa tanjakan yang membutuhkan tenaga ekstra buat …,1
N. Sbl,"hampir semua wahana under maintance, bayar mahal2 ga bisa naik wahana apa2. mana sebelum ke permainan di puter2 ke museum yang terlalu luas, sehingga dari awal sudah capek. not recommended kalo kayak gini. mending di tutup dulu aja daripada bikin pengunjung rugi. (plus nya karyawan nya ramah ramah) 👀👎 …",1
Lis Nur Fatimah,"Seru banget, banyak banget wahananya, ditambah lagi  wahana yg nggak include sama paket murah-murah lagi
Makananya juga harganya wajar dan lumayan enak",5
Satrio Aji Pamungkas,"Beberapa waktu saya berkunjung bersama rombongan study tour dari sekolah saya untuk berwisata di kawasan Kota Batu. Selama berwisata, salah satu destinasi yang dikunjungi adalah Jatim Park 1. Di sini, saya dan rombongan mengeksplor beragam …",4
Cita Cita,"Jatim park 1 seruu bangettt. waktu itu tanggal 28febuary 2024 aku study tour bareng temen² sekelass,😆😆😆😆aku menaiki beberapa wahana yang seruu .. suka banget sama Jatim park 1 pengen ke sana lagiii🥺🥺tapi jauhhhh ... akuu juga foto sama kakak kakak cantik disanaaa lohh …",5
Nabila Rizky S,"luass banget, gatau lagi udh berapa kali kesanaa soalnya emg seru dan harga tiket masih terjangkau",5
Viriya Pane,"Datang di hari libur lebaran ke 2 11april ternyata tidak terlalu ramai, parkir motor 5rb, tiket high season 140rb, masuk di depan ada pertunjukkan, masuk museum tubuh ya bagus2 untuk edukasi anak, lanjut keluar lalu masuk ke jtp1, masih …",5
Diegon Regan Vyrdhiastra P,"Salah satu destinasi wisata yang bagus sekali. Banyak wahana juga dan ada kolam renang. Alat wahananya juga berfungsi dengan baik, petugasnya gercep banget kalau ada yang mabok dan muntah. 😂 Keren sih. Selebihnya banyak edukasi juga di sini seperti musium tubuh, museum adat. Harganya murah dan sangat terjangkau. …",5
peach peachy,"ada satu wahana, namanya Himalaya Coaster yang infrastrukturnya ngga aman. Ada properti yang seperti es meleleh namun entah karena propertinya yang terlalu turun/jalur transportasinya terlalu tinggi, ketika melewati jalan tersebut kepala …",3
meilly lim,"Ada dua pilihan tiket, yaitu 110rb dan 170rb.Yang 170rb sudah termasuk tiket terusan ke museum angkut.
Tempat ini benar-benar luas. Cocok buat jalan dari pagi sampai sore, sampai kaki …",5
DoubleS Mommy,"Kesini setelah sekian tahun ga kesini...ini wahana terlengkap sih untuk dewasa dan anak dibawah 140cm...wahana bermain banyak sekali dan banyak juga berbagai pengetahuan untuk pembelajaran anak dan orangtua disini seperti sains, pakaian dan rumah adat, momen sejarah bangsa, dll...seru banget sih ini 👍👍👍 …",5
Elifatul Fitriyah,"Wahana buat anak dan dewasa yang recommend. Banyak edukasi dan permainan yang bisa dinikmati disegala usia. Hanya saja makanan di dalam variatif, ada yg mahal ada yg masih worth it. …",5
Asri,Taman edukasi buat anak-anak dan remaja. Orang dewasa juga bisa menikmati tempat ini. …,5
Fitri,"Rekreasi bersama dihari kerja. Tp sangat ramai sekali,krn bersamaan dr sekolah² outing class. Wisata disini sangat seru... recomended bt sklh². Wahananya buanyak banget. Coba yg ekstrim² aja. Karena antrinya gk terlalu rame. Bisa renang jg. Btw flying fox dan gocar hrs byr lg yaa.",5
Serly Putri Wahyuana,"Jawa Timur Park 1 Merupakan salah satu tempat wisata yang berada di Kota Batu. Diwilayah Jawa Timur Park 1 sendiri terdapat Science and coaster Park yang dapat ditempuh selama 3 jam dengan luas 8 hektar, Ada Juga The Bagong Adventure yang …",4
bian almaraghy,"Berkunjung hari senin 25 sept 2023, tidak ramai. Cenderung sepi. Terakhir berkunjung waktu SMA, hal yg baru ada museum tubuh, dan banyak penjual stand makanan. Ada beberapa wahana malah tutup. Mushola bagus. Toilet banyak tersedia dan bersih.",5
nourma amalia,"Harga 100 jtp+ bagong
Harga 150 jtp+ museum angkut.
Kesana waktu weekday memang enak karena sepi😀. Kalo kesana waktu weekday jangan …",5
Alif Agita,Jadi hari ini kita lagi nyoba yg ke 3x nya ke jp1 tapi untuk yg ke 3 ini sangat kecewa sekali karena banyak tempat wahana yg maintenace semua perbaikan saya kira cuma 1/2 wahana aja atau tempat ternyata semuanya dan kita para pengunjung …,1
Tyas Bieber,"asik banget tempatnya
baru masuk disambut dengan adat2 yg ada di indonesia, ada ilmu pengetahuan tentang fisika juga yg bermanfaat untuk bocil2 sekolah, jadi bisa belajar sambil …",5
luluk Kurnia,"Pas hari kamis, ternyata tetep rame, tidak pernah sepi. Suasanya tidak pernah panas lebih sering gerimis. Bawa payung untuk jaga-jaga. Arenanya banyak sisihkan waktu 4-5 jam untuk stay di sini dan anda akan puas.",5
Siti Fadya,"Tempatnya enak dan asyik untuk anak2 bermain, menguji andrenalin, anak usia remaja yang ingin mencoba semua permainan. Tidak akan cukup waktu seharian untuk berkeliling di tempat ini. Kalau mau kesini lebih baik datang pagi....",5
Ayunda Siti Rohana,"Dua kali ke sini yang pertama tahun 2016 tpi sayang pas cuaca ga mendukung jadinya ga bisa naik wahana"", kedua kalinya tahun 2024 makin tertata dan upgrade , puas naik wahana-wahananya,",5
Arifa Zahro,"Kueren tempatnya... Bisa main sambil belajar. Ada singa nya, lucuuu AHDJEHAJSA. Tapi kalo mau ke keraton hantu, ya Allah antrenya ㅠㅠ Wahana lain juga gitu sih, tapi overall buaguss, keren. Bisa lihat pemandangan kota Batu juga dari atas, kiw kiw. Next time bakal kesini lagi sih!!<3",5
dian putri,"Saya sukaaakk banget kesini 😍😍😍 dengan tiket masuk harga 100ribuan uda include banyak permainan..
Usahakan kesini pas jam awal buka karena biar puas mengunjungi berbagai tempat dan wahana permainan...ditambah lagi pusat oleh2 di akhir yg keren keren banget …",5
Tiara Sukma,"Untuk pergi ke tempat wahana kita harus melewati beberapa tempat yang menunjukkan kesenian & budaya, terdapat juga replika tentang sejarah, dsb. Datang pagi lebih disarankan agar cukup puas mengeksplor berbagai sudut dan wahana di tempat ini.",5
Hamid Arif,"Tempat wisata yang menyajikan berbagai macam permainan, budaya yang disajikan secara sistematik, baik berupa gambar dan taman mini. Ada juga tentang sains dan tekhnologi. Untuk wahana permainan sangat mengasyikkan, ada roller coster dan …",5
mel depuratum,"Ga cuma menyediakan wahana permainan, ada juga diorama tentang peristiwa kemerdekaan, miniatur adat budaya nusantara, ada mini zoo juga, kolam renang, paket komplit. Ada edukasi dna ada hiburan juga. Cocok untuk acara bersama keluarga.",5
Ely Ramadanti,"Wahana cukup banyak, ada beberapa wahana yang harus bayar lagi. Cocok untuk liburan bersama keluarga. Edukasinya sangat bagus. Buka kalau tidak salah jam 9, jadi jangan terlalu datang pagi agar tidak terlalu menunggu lama. Saran saya membawa air minum, karena banyak jalan kaki dan terik matahari.",5
Papi RoMa,"tempat rekreasi yang bertema pengenalan budaya asli Indonesia, sejarah berikut keanekaragaman adat istiadat Indonesia, serta ilmu pengetahuan.
aneka permainan ketangkasan untuk anak dan remaja, kolam renang, food court tersedia lengkap.",5
Eny R. M.,"Jatim Park 1, wahananya lengkap dan recomended buat acara liburan, studi tour, Outing Class, dan lain"". Tempatnya bersih, aman, nyaman, n udaranya segar. Belum lengkap rasanya keliling Jawa Timur kalo gak ke Jatim Park 1!",5
Josephine Claudia,"Jatim park 1, seru poll!! di awal ada pengetahuan dlu lalu di dalam, kita bs bermain, berenang, dan banyak wahana adrenalin!! recommend for group trips.",5
Pak Jemono,"Menyenangkan bisa sekaligus belajar sains,tehnologi,budaya dan tentunya bermain",5
Hobi Traveling,"Menyenangkan! Tempat liburan bersama keluarga, banyak wahana baik untuk dewasa atau anak-anak. Harga tiket murah! Untuk weekend & highseason 130K . Tiket bisa dibeli di tempat atau melalui apk. Saya sarankan beli ditempat saja, soalnya kalau pakai apk antrian panjang😀sesuai pengalaman saya …",5
Bayu Gunawan,Wahana yang tepat untuk bermain dan belajar sains dan budaya. Di De Bagong ada layanan periksa darah dan periksa mata gratis.,5
Ilham Habib,"The Land of Joy
Detail Pengalaman
💸 : Sekitar 75k an …",5
Aku Alifa,"Kalau untuk anak-anak study tour worth it krn banyak tempat edukasinya. Luas banget tempatnya, jadi, cukup capek. Wahananya cukup beragam, walau waktu itu satu atau dua non aktif krn perbaikan. …",4
rifatul mutiah,"Kami sudah sering berkunjung ke Jatim Park. Wahananya lengkap dari bertema entertain sampai edukasi. Biasanya sangat ramai, tapi untuk kunjungan kali ini lumayan sepi. Walaupun sepi petugas masih bersedia untuk melayani pelanggan (walaupun cuma 1/2 pemain wahana tetap dimainkan).",5
Nira Nadae,"Sebernya kurang begitu berani naik² wahana. Cuman kalo beramai² yaa oke² aja sih, even naik cuman beberapa wahana aja. Tapi liyatin orang triak² seruu juga hehehe... …",5
Rahma Nur Hidayati,"Jawa Timur Park 1 adalah salah satu tempat wisata yang berada di Malang, Jawa Timur. Di sana tempatnya sangat luas. Di Jatim Park 1 terdapat banyak spot-spot foto yang bagus. Di sana kita dapat belajar serta bermain. Terdapat banyak …",5
Annisa A,"Waktu ke sini beli tiket paketan dengan Museum Angkut biar lebih murah, nanti dikasih gelang tahan air yang dipakai selama di area Jatim Park 1 dan Museum Angkut. …",5
Seven,"seruu banget disini main sama keluarga. ramai banget banyak wahana permainan dari anak-anak sampai dewasa semuanya seru banget walau kalau lagi rame pasti ngantri dulu dan itu agak lama, disini juga ada beberapa kolam renang yang bagus dan …",5
Pangeran Akbar Maulana,"Jatim park 1 Sangat Menyenangkan dlm mengisi liburan akhir pekan
Krn kita dimanja dgn Banyak nya Permainan & kolam renang nya ,tak lupa dgn kuliner nya yg bgtu khas di kota batu yg bgtu istimewa😘👍 …",5
Djuniharto,"Tempat wisata keluarga yang menyediakan berbagai yang menantang baik buat anak-anak ataupun orang dewasa.
Juga terdapat penegenalan tentang ilmu misal : daun, sejarah, budaya dan lain …",5
Surya Adi Laksono,"tempat rekreasi edukasi di jawa timur dengan suasana khas kota batu, sangat rekomendasi untuk para keluarga yang hendak berlibur di jawa timur, banyak wahana menantang yang bisa dicoba. untuk hari libur bisa dipastikan ramai sekali",5
Husnul Khotimah Abdi,"Wahana yang bagus dan terdiri dari berbagai macam wahana yang diperuntukkan untuk anak anak dan dewasa. Ada toilet, musola dan kuliner yang variatif sehingga pengunjung bisa memilih makanan yang disukai. …",5
Raden Roro.23,"Tempatnya seru bangeeet. Gak cukup deh seharian disini karena ada pukuhan wahana permainan yang patut untuk dicoba. Tapi hati-hati bagi yang mudah mual ya karena wahananya banyak yang ekstrim misal superman coaster,perut kita diaduk-aduk …",5
Lian Lutfi,Tempat rekreasi yang nyaman untuk berlibur bersama keluarga. Banyak arena permainan untuk anak di atas 3 tahun dan ada playground untuk anak di bawah 3 tahun. Wahana permainanya cukup menarik dan menantang adrenalin. Konsep wahana perlu diperbaiki lagi agar yang sudah pernah masuk tidak merasa bosan.,4
Endro Sulistyanto,"tempat wisata edukasi buat anak². kesini cocok bareng keluarga, harga tiketnya 130K bisa puas main banyak wahana.",5
Cindy Aulia,Pertama kali kesana dan menurutku worth it banget. Ada banyak wahana dan juga museum. Makanan dan minumannya juga enak harga terjangkau. Saking betahnya sampai parkiran udh kosong dan mau Maghrib. Tiket bisa dibeli langsung. Di dalam juga …,5
aditya hendri,"Markotop Mantul Banget. Senang bisa berwisata di Jawa Timur Park 1. Tempat rekreasi keluarga dengan fasilitas Hiburan yang lengkap untuk segala usia.
Lokasinya berada di pusat Wisata kota Batu, Malang. Untuk sampai kesini tidak …",5
NC Putri,"Menyenangkan sekali berlibur kesini, HTM relatif terjangkau dg beragam wahana permainan yg seru dan edukatif.
Kebersihan terjaga, banyak tempat sampah, banyak toilet bersih, tersebar outlet food & beverage di beberapa titik. Fasilitas sudah cukup memadai.",5
Mohamad Sari,"Untuk rekreasi bersama keluarga kesi aja ya tempatnya bagus permainannya juga buanya.....k jajanan, makanan dan minuman lengkap pokoknya serrrru......",5
christian bony,Tempat bagus sekali.. Banyak wahana dan tempat permainan.. Danbahus juga untuk membawa anak utk edukasi..,5
Priscila Triviana Dewi,"Salah satu tempat one stop service untuk wisata bersama keluarga atau teman. Lokasinya di pusat kota Batu, dan disini ada permainan lengkap. …",5
Fatia Rosyidaa,"Jatim Park 1 ini bisa menarik perhatian masyarakat dengan model wisata didalamnya🤩
Tempat ini rekomend banget buat kalian"" khususnya warga Jatim yang pengen liburan ngefresh pikiran😍 …",5
Defi Kurniawati,"Tempat bersih, mudah dijangkau, makanan ada rate harga jd pengunjung tdk perlu khawatir dimainkan harganya , sayang tdk ada tanda larangan merokok, jd asap rokok dimana2 padahal wahana banyak anak2, ibu hamil dan perokok pasif lainnya, semoga kedepan lbh diperhatikan agar pengunjung merasa nyaman",4
arifa machnuna,"Mungkin bagi sebagian orang, mimpi ke jatimpark adalah hal biasa. Namun bagiku ini impianku sejak lama, bersyukur sekali akhirnya bisa Allah realisasikan.
Tempat wisata yang pas untuk melepas stress dengan teriak teriak histeris, suka sekali dan ndak nyesel 😊 …",5
