"annotation_id","annotator","created_at","id","lead_time","rating","review","sentiment","updated_at","user"
366,"1","2025-11-08T12:25:54.150325Z",366,3.761,1,"Tempat ini tidak ramah buat orang pemakai kursi roda karena di beberapa lokasi (tak hanya satu lokasi) banyak anak tangga yang tak disediakan fasilitas untuk kursi roda. Dan ada beberapa tanjakan yang membutuhkan tenaga ekstra buat …","Negative","2025-11-08T12:25:54.150325Z","Simon THS"
367,"1","2025-11-08T12:26:00.425215Z",367,5.847,5,"Bagus karna ada wahana bermain dan wisata edukasi tentang suku bangsa di Indonesia","Positive","2025-11-08T12:26:00.425215Z","Indah Yuliatin"
368,"1","2025-11-08T12:26:02.328527Z",368,1.446,5,"Sangat bagus... Cocok untuk liburan keluarga.. Lengkap fasilitasnya wahanhya juga banyak","Positive","2025-11-08T12:26:02.328527Z","Khusnul Hasana"
369,"1","2025-11-08T12:26:05.009262Z",369,2.305,4,"Luar biasa..indah keren..sangt mendiidik serta nyman buat kelga dengan harga tiket terjangkau..benar2 lindah dan menarik","Positive","2025-11-08T12:26:05.009262Z","demitri kadhaffi"
370,"1","2025-11-08T12:26:12.849298Z",370,7.404,5,"Wisata edukasi yg lengkap buat anak2. Juga banyak wahana2 yg memicu adrenalin kita 😎😎 bisa seru2an bareng temen. …","Positive","2025-11-08T12:26:12.849298Z","Reni oktavia"
371,"1","2025-11-08T12:26:19.328824Z",371,6.062,3,"Kurang wort it utk di kunjungi oleh org dewasa, wahananya cukup banyak tp tampak lapuk dan tua semua seperti kurang perawatan, bikin ngeri utk di naiki.. harga tiket 100k/ org.. lbh bnyak pameran miseumnya dr pd wahana bermainnya.. weekday ga terlalu ramai.. cocok utk anak sekolahn krn bs jd sarana belajar..","Negative","2025-11-08T12:26:19.328824Z","See Rara"
372,"1","2025-11-08T12:26:22.378778Z",372,2.613,5,"Tempat wisata yang menyajikan berbagai macam permainan, budaya yang disajikan secara sistematik, baik berupa gambar dan taman mini. Ada juga tentang sains dan tekhnologi. Untuk wahana permainan sangat mengasyikkan, ada roller coster dan …","Positive","2025-11-08T12:26:22.378778Z","Hamid Arif"
373,"1","2025-11-08T12:26:25.473073Z",373,2.561,4,"Azyik buat di jadikan tempat wisata..rekomended pokoknya...tapi air di toilet ada sebagian besar yang mati","Positive","2025-11-08T12:26:25.473073Z","KF Motor"
374,"1","2025-11-08T12:26:39.488753Z",374,7.418,5,"Sangatlah berkesan bisa berlibur dan melepas penat dengan mencoba beberapa wahana yg ada. Semuanya sangat rapih untuk pelaksanaan alur jalannya, di beberapa wahan juga sangat berkesan. Cuman saya menemukan satu permainan yg mungkin kurang …","Positive","2025-11-08T12:26:39.488753Z","Fatimatur Rohmah"
375,"1","2025-11-08T12:26:45.772265Z",375,5.72,5,"Bisa buat edukasi anak, bisa buat maen juga. Mantap asikeun tapi agak pundung, gara² kan mau nya langsung ke wahana, eh ternyata disuruh ke museum tubuh dulu. Ngabisin waktu 30menit an. Pas kesana beberapa wahana masih tutup, kecewa dikit. …","Positive","2025-11-08T12:26:45.772265Z","Dian Ramadani"
376,"1","2025-11-08T12:26:53.368694Z",376,7.13,4,"Lokasi wisata keluarga di kota Batu, Malang... Bagus sih walaupun ada beberapa mesin ketangkasan yang rusak dan perlu diperbaiki.","Neutral","2025-11-08T12:26:53.368694Z","Rachmad Gesah"
377,"1","2025-11-08T12:26:58.368552Z",377,4.55,5,"Bagus sekali untuk menambah wasan ilmu pengetahuan dan budaya . Selain tempat rekreasi. Ini juga nerupakan tempat belajar yang baik","Positive","2025-11-08T12:26:58.368552Z","Rilly Anggadita Inayatullah (BundaR)"
378,"1","2025-11-08T12:27:04.428984Z",378,5.633,4,"Jatim park satu ini adalah salah satu wahana wisata dari jatim park group yang paling awal yang berada di kota wisata batu,  wahana yg berada di jatim park 1 ini bisa dibilang sangat lengkap dan luas.  Terfokus pada permainan anak anak …","Neutral","2025-11-08T12:27:04.428984Z","agung purwo"
379,"1","2025-11-08T12:27:08.180445Z",379,3.321,4,"Beli tiket di Traveloka lbh hemat.. waktu dtg tidak terllau ramai, sebelum ktmpt main jalan melewati rm adat, dan museum aneka Indonesia bagus untuk edukasi","Positive","2025-11-08T12:27:08.180445Z","Santi Liu"
380,"1","2025-11-08T12:27:11.173458Z",380,2.432,3,"Theme park yang banyak permainan tapi kelihatan sdh agak tua, msh butuh perawatan untuk menambah kenyamanan pengunjung","Positive","2025-11-08T12:27:11.173458Z","Anqi84 Tan"
381,"1","2025-11-08T12:27:22.561304Z",381,10.928,4,"waktu kesana tiket masuknya 120k karna satu paket sama museum bagong, sedih sih karna bisa sampai semahal itu padahal cuma pingin ke jatimpark nya aja. ga boleh bawa minum/makanan apapun, ada kolam renangnya, toilet ada disetiap sudut, mushollanya gede, banyak wahana seru yang ga boleh dilewatkan!","Positive","2025-11-08T12:27:22.561304Z","Raida A. Aleidakanaya"
382,"1","2025-11-08T12:27:24.758564Z",382,1.723,5,"banyak sekali permainan seruuu dan aku merasa senang saat bermain main di sanaa","Positive","2025-11-08T12:27:24.758564Z","vina raisa Rafania"
383,"1","2025-11-08T12:27:30.324912Z",383,5.102,4,"Perdana ke sana sangatlah menawan hati tidak menyangka di dalam banyak hal yang belum kuketahui menjadi tahu 🫶
Indonesia itu sangatlah luass dan indah tentunya dengan banyaknya suku serta budayanya 💖 …","Positive","2025-11-08T12:27:30.324912Z","Mey User"
384,"1","2025-11-08T12:27:32.060912Z",384,1.308,5,"Salah satu wisata yg rekomen banget buat kalian kunjungi 🫶 …","Positive","2025-11-08T12:27:32.060912Z","Zora Pradinata"
385,"1","2025-11-08T12:27:35.262084Z",385,2.759,5,"Banyak wahana lumayan extreme disini tapi juga ada wahana yg kita bisa belajar banyak hal kok
Contohnya tentang museum sejarah,adat, rumah-rumah tradisional,dll","Positive","2025-11-08T12:27:35.262084Z","Mochammad Nafi' Iklilur Rohman"
386,"1","2025-11-08T12:27:40.059564Z",386,4.314,4,"Tempatnya sangat mengedukasi dan wahana permainan lumayan seru. Saat keluar tempat wisata jg langsung disambut oleh pusat oleh"". Hanya saja, Saran saya agar menambah wahana yg dapat dinikmati anak"" usia 3-7thn 👍 …","Positive","2025-11-08T12:27:40.059564Z","wahyu Ika yunitasari"
387,"1","2025-11-08T12:27:47.921219Z",387,7.357,5,"tempat yang asik untuk liburan bareng teman-teman atau keluarga.
daya tarik utama di JTP 1 adalah wahana permainannya yang menantang. tapi banyak juga kok wahana yang ramah anak. apalagi ada kolam renang yang cukup besar. …","Positive","2025-11-08T12:27:47.921219Z","Zamzabila Abdillah"
388,"1","2025-11-08T12:27:52.344800Z",388,4.051,3,"Udh excited tapi wahana yg mau dinaikin ternyata lagi maintenance, mana g ada pemberitahuan baik di ig maupun di loket. Udah 2x kesini mesti pas wahana itu maintenance 😣 …","Negative","2025-11-08T12:27:52.344800Z","Rizka Mega"
389,"1","2025-11-08T12:27:56.719978Z",389,4.001,4,"Untuk wahana yang tersedia kurang terawat, masukannya untuk wahana2 yg tersedia bisa diperbaharui lagii.","Negative","2025-11-08T12:27:56.719978Z","WIDI ASTUTI"
390,"1","2025-11-08T12:28:26.989621Z",390,29.833,4,"Tempat bersih, mudah dijangkau, makanan ada rate harga jd pengunjung tdk perlu khawatir dimainkan harganya , sayang tdk ada tanda larangan merokok, jd asap rokok dimana2 padahal wahana banyak anak2, ibu hamil dan perokok pasif lainnya, semoga kedepan lbh diperhatikan agar pengunjung merasa nyaman","Positive","2025-11-08T12:28:26.989621Z","Defi Kurniawati"
391,"1","2025-11-08T12:28:35.968516Z",391,8.498,5,"Disana kita akan menemui banyak sekali wahana permainan yg asyik dan seru, kita disana juga bisa belajar dan menginspirasi tempat itu 😘💞 …","Positive","2025-11-08T12:28:35.968516Z","dewi safitri"
392,"1","2025-11-08T12:28:38.384152Z",392,1.963,5,"seruuuuuu bgtttt, kmrin kesana hari jumat sepi polll jdi pas naik wahanaa ga perlu antrii pokok seru deh","Positive","2025-11-08T12:28:38.384152Z","salsabila putri"
393,"1","2025-11-08T12:28:43.551421Z",393,4.759,5,"Saya datang pas weekday, kebetulan musim anak sekolah liburan jadi cukup padat rombongan study tour dari berbagai sekolah.
- JTP 1 ini tempatnya luas ya, jadi harus siapin kaki. Jalannya banyak yang agak …","Positive","2025-11-08T12:28:43.551421Z","Dhayita Sitoresmi"
394,"1","2025-11-08T12:28:50.183427Z",394,6.145,4,"Ke-4 kalinya ke Jatim park 1 seru banget + mengedukasi, banyak wahana gratis tersedia dengan tiket yang begitu worth it dan juga pastinya di beberapa tempat edukasi terdapat beberapa tour guide, tetapi akhir"" ini salah satu tour guide di …","Positive","2025-11-08T12:28:50.183427Z","Ayu Sarifatul Musyarofah"
395,"1","2025-11-08T12:28:55.298049Z",395,4.672,5,"Memadukan konsep wahana rekreasi dan edukasi sehingga anak anak bisa bermain sekaligus belajar. Sangat cocok untuk wisata keluarga atau dengan teman. Banyak sekali wahana. Disarankan berangkat pagi supaya disana bisa puas, soalnya luas banget.","Positive","2025-11-08T12:28:55.298049Z","Eliza Fitri Kamaliya"
396,"1","2025-11-08T12:28:59.363477Z",396,3.669,5,"Tempat yang menarik untuk berlibur. Wahana edukasinya bagus ada rumah adat berbagai daerah di Indonesia, science, dan sejarah. Dan wahana permainannya juga oke. Tempat makan di dalamnya juga enak","Positive","2025-11-08T12:28:59.363477Z","Yezi Novia"
397,"1","2025-11-08T12:29:04.451102Z",397,4.618,5,"Tiket weekend 120k (JTP1+museum tubuh)
Tiket weekend 160k (JTP1+museum angkut)
Jadi disini tidak bisa hanya ke JTP1 aja. Tapi harus ke museum tubuh atau ke museum angkut.","Neutral","2025-11-08T12:29:04.451102Z","Adelya Widyana"
398,"1","2025-11-08T12:29:06.903984Z",398,2.073,5,"Menyenangkan sekali berlibur kesini, HTM relatif terjangkau dg beragam wahana permainan yg seru dan edukatif.
Kebersihan terjaga, banyak tempat sampah, banyak toilet bersih, tersebar outlet food & beverage di beberapa titik. Fasilitas sudah cukup memadai.","Positive","2025-11-08T12:29:06.903984Z","NC Putri"
399,"1","2025-11-08T12:29:10.863157Z",399,3.534,4,"Jatim Park 1 berisi wahana pengetahuan dan wahana xtream yang menguji nyali. Ada pula kolam tenang khusus dewasa dan anak-anak.","Positive","2025-11-08T12:29:10.863157Z","unromanticromeo"
400,"1","2025-11-08T13:08:31.192428Z",400,2359.533,4,"Cocok untuk liburan dan hiburan keluarga sekalian olah raga jalan sehat 😁 …","Positive","2025-11-08T13:08:31.192428Z","Gusti Ayu"
401,"1","2025-11-08T13:08:35.810822Z",401,4.217,4,"Kalau dah gede jangan kesini. Ini tempat yang cocok buat anak anak sd","Neutral","2025-11-08T13:08:35.810822Z","Delta Setiyarini"
402,"1","2025-11-08T13:08:40.249379Z",402,3.985,5,"Tempat bersantai sekaligus edukasi buat anak""","Positive","2025-11-08T13:08:40.249379Z","Ozak Sii enzii"
403,"1","2025-11-08T13:08:43.129906Z",403,2.423,5,"Wahana yang tepat untuk bermain dan belajar sains dan budaya. Di De Bagong ada layanan periksa darah dan periksa mata gratis.","Positive","2025-11-08T13:08:43.129906Z","Bayu Gunawan"
404,"1","2025-11-08T13:08:46.232691Z",404,2.638,4,"Good place, antri permainan ga lama lama banget tapi anu","Neutral","2025-11-08T13:08:46.232691Z","Nisfil Laili"
405,"1","2025-11-08T13:08:54.291726Z",405,7.347,5,"Tempat wisata bernama ""jawa Timur Park"" yang didirikan pertama, sampai saat ini terdapat 3 ""Jawa Timur Park"" telah dibuat dan selanjutnya masih akan dibuat JatimPark ke 4,5 atau bahkan sampai seterusnya, mengingat Batu sudah menjadi …","Neutral","2025-11-08T13:08:54.291726Z","Rendi Putra"
406,"1","2025-11-08T13:08:56.635909Z",406,1.725,5,"Jatim park 1, seru poll!! di awal ada pengetahuan dlu lalu di dalam, kita bs bermain, berenang, dan banyak wahana adrenalin!! recommend for group trips.","Positive","2025-11-08T13:08:56.635909Z","Josephine Claudia"
407,"1","2025-11-08T13:09:03.768297Z",407,6.691,5,"Cocok untuk edukasi terkait keberagaman rumah dan adat Indonesia serta belajar sains","Positive","2025-11-08T13:09:03.768297Z","Mohammad Frisma Suganda"
408,"1","2025-11-08T13:09:06.039169Z",408,1.836,5,"Rekomendasi tempat edukasi kalangan anak² sampai dewasa, tiket lumayan waktu itu Rp 140.000/org (Jumat). …","Positive","2025-11-08T13:09:06.039169Z","M_ Abadiyah"
409,"1","2025-11-08T13:09:07.830657Z",409,1.325,5,"So Good, sangat sangat bagus banget, dan tempatnya itu rapi dan bersih. Didalam nya juga banyak permainan anak anak, stand stand makanan, pernak pernik dari Jatim Park 1 nya sendiri, dan makanan yang disajikan juga adorable banget. 👍 …","Positive","2025-11-08T13:09:07.830657Z","Muhammad Nuryansyah"
410,"1","2025-11-08T13:09:10.462265Z",410,2.122,4,"Tempat enak buat ajak anak2 jalan2 bersama. Banyak wahana bermain untuk anak kecil dan juga ada wahana belajar","Positive","2025-11-08T13:09:10.462265Z","Kiki Irianto"
411,"1","2025-11-08T13:09:12.884994Z",411,2.003,4,"Destinasi wisata keluarga..
Banyak bgt wahananya..mulai dr yg fun smpai ekstrim bgt..
Parkiran luas.. …","Positive","2025-11-08T13:09:12.884994Z","Mardianto 92"
412,"1","2025-11-08T13:09:18.087374Z",412,4.73,4,"Kalau kesini make sure gak bawa barang banyak ya, seperlunya aja soalnya kalau bawa barang trus mau dititipin tuh jauh penitipannya. WAJIB cobain wahana minj rollecoaster (kecepatan tergantung operator deh : pas naik dipercepat, anak kecil …","Positive","2025-11-08T13:09:18.087374Z","Nur Jakiyah"
413,"1","2025-11-08T13:09:23.191253Z",413,4.673,4,"Tour bus'y biasa aja.,
Rumah hantu gak serem sama sekali.,
3D Ghost Haunter gak suka pas lewat jalan cermin2nya., …","Negative","2025-11-08T13:09:23.191253Z","n iyem khoiri"
414,"1","2025-11-08T13:09:27.253744Z",414,3.511,5,"Untuk pergi ke tempat wahana kita harus melewati beberapa tempat yang menunjukkan kesenian & budaya, terdapat juga replika tentang sejarah, dsb. Datang pagi lebih disarankan agar cukup puas mengeksplor berbagai sudut dan wahana di tempat ini.","Positive","2025-11-08T13:09:27.253744Z","Tiara Sukma"
415,"1","2025-11-08T13:09:29.392553Z",415,1.614,4,"Wahana pertama dari Jatim Park Group, awal yang membuat destinasi wisata di batu makin ramai","Positive","2025-11-08T13:09:29.392553Z","Ading Fardhiansyah"
416,"1","2025-11-08T13:09:30.961052Z",416,0.994,5,"Ada dua pilihan tiket, yaitu 110rb dan 170rb.Yang 170rb sudah termasuk tiket terusan ke museum angkut.
Tempat ini benar-benar luas. Cocok buat jalan dari pagi sampai sore, sampai kaki …","Positive","2025-11-08T13:09:30.964422Z","meilly lim"
417,"1","2025-11-08T13:09:32.885402Z",417,1.386,5,"Destinasi wisata di Batu Malang, tiket hanya 120 ribu tapi puaaaaassss.. wahananya lengkap..ada musium tubuh, ada wahsna IPA, Matematika, Sejarah, dll..juga ada sea world, ada water park, ada arena mainan yg banyak sekali...penjual makanan banyak dan murah murah...yg paling kusuka sempol dan es dawet wow...sedaap.","Positive","2025-11-08T13:09:32.885402Z","Endang Susilowati"
418,"1","2025-11-08T13:09:34.961914Z",418,2.745,1,"Kesini tgl 18 Januari 2022 bersama anggota klg yg semuanya dewasa.
Fasilitas rekreasi yang ada cukup banyak tetapi tingkat kepuasan pengunjung tentu saja berbeda tergantung interest-nya masing-masing. …","Positive","2025-11-08T13:09:38.071719Z","Hery Wur"
419,"1","2025-11-08T13:09:43.503020Z",419,4.082,4,"Tiket masuk 120k udh include masuk musium tubuh.
Tutup jam 16.30
Kalo hujan wahana outdoor gak jalan. …","Neutral","2025-11-08T13:09:43.503020Z","Anggi"
420,"1","2025-11-08T13:09:50.405662Z",420,6.454,5,"Satu kata mengambarkan nya Bagussss. Dari depan sudah benar2 tertata dengan baik bahkan sampai kedalam. Tiket masuk cukup murah dan terjangkau, bisa bermain banyak wahana sepuasnya. Rute tertata dengan baik, lokasi sangat luas banyak wahana …","Positive","2025-11-08T13:09:50.405662Z","Melanny Amelia"
421,"1","2025-11-08T13:10:00.856686Z",421,10.011,1,"DATENG TGL 2 AGTS KEMAREN , 6 ORG. DATENG SEKITAR JAM 10 PAGI, HAMPIR SELURUH WAHANA TUTUP,sisa roller coaster gatotkaca itupun cm naks 2x naik kata petugas. wahana sisa ga sampe 7 yg buka.","Negative","2025-11-08T13:10:00.856686Z","Ryuu R"
422,"1","2025-11-08T13:10:13.114359Z",422,11.815,5,"Jatim Park 1,adalah salah satu arena rekreasi keluarga yang paling pas,selain tempatnya yang dingin yaitu dikota batu,malang.harga tiketnya pun cukup lumayan murah, disana kalian bisa menikmati berbagai wahana yang sangat seru.dan kita juga …","Positive","2025-11-08T13:10:13.114359Z","Aisyah rahmaa nauraa"
423,"1","2025-11-08T13:10:16.355450Z",423,2.737,5,"Ngga di ragukan lagi lah ya, salah satu tempat wisata yang menyediakan wahana wahana menarik di Malang yang paling seru. Weekday nya 85k aja dan untuk weekend harga tiket nya 100k, cmiiw. Tapi kalo lagi musim hujan gini harus super hati-hati yaa","Positive","2025-11-08T13:10:16.355450Z","Mutiara Fatiha"
424,"1","2025-11-08T13:10:17.541161Z",424,16.381,4,"luas banget ini tempatnya
dimulai dengan tempat tempat kebudayaan indonesia, lanjut ke tempat tempat yg edukatif. terus sejarah juga. nah baru setelah itu banyak wahana wahananya …","Positive","2025-11-08T13:10:43.848519Z","Akhmad Zubaidi"
425,"1","2025-11-08T13:10:55.535002Z",425,9.467,5,"Bisalah ini buat org tua dan anak anak.
Wahananya banyak, tp buat yg udah dewasa menuju sepuh, jangan deh. Kasih yang mudamudi aja agar adrenalinnya makin terpacu. Yg udh berumur foto² aja cukupan.","Neutral","2025-11-08T13:10:55.535002Z","Indah Permatasari"
426,"1","2025-11-08T13:11:00.514236Z",426,4.514,4,"bagus dan terawat dengan baik tempatnya, dari awal buka sampai sekarang (19/11/2017) …","Positive","2025-11-08T13:11:00.514236Z","Fikri Nyzar"
427,"1","2025-11-08T13:11:08.834433Z",427,7.836,3,"Lumayan untuk objek hiburan keluarga, termasuk sarana edukasi budaya dan ilmu pengetahuan... Sayangnya tidak ada pembatasan tempat merokok bagi pengunjung dan pengelola.. Seolah-olah semua tempat adalah area merokok/smoking area... dan sangat mengganggu yang bukan perokok","Neutral","2025-11-08T13:11:08.834433Z","Adi Wiseno"
428,"1","2025-11-08T13:13:14.578861Z",428,125.263,4,"Beberapa waktu saya berkunjung bersama rombongan study tour dari sekolah saya untuk berwisata di kawasan Kota Batu. Selama berwisata, salah satu destinasi yang dikunjungi adalah Jatim Park 1. Di sini, saya dan rombongan mengeksplor beragam …","Neutral","2025-11-08T13:13:14.579335Z","Satrio Aji Pamungkas"
429,"1","2025-11-08T13:13:17.690127Z",429,2.655,5,"Tempatnya asik lalu aku sudah pernah kesitu 2 kali dan gua ga bosan.
Tempat ini recommended buat di datangin deh","Positive","2025-11-08T13:13:17.690127Z","M.RIZKI.P"
430,"1","2025-11-08T13:13:20.023348Z",430,1.868,5,"Refreshing setelah pandemi Covid-19 merupakan Hal YANG WAJIB ... harus Berkunjung ke Sini deh","Positive","2025-11-08T13:13:20.023348Z","Kubangan Lumpur Channel"
431,"1","2025-11-08T13:13:23.988897Z",431,3.484,5,"Jawa Timur Park 1 merupakan destinasi wisata yang wajib dikunjungi kalau kalian ada di Jawa Timur. Taman rekreasi yang menyediakan berbagai wahana untuk mengacu adrenalin kita sambil belajar tentang budaya, sains, dan teknologi yang ada. …","Positive","2025-11-08T13:13:23.988897Z","Epyla Jahla"
432,"1","2025-11-08T13:13:27.302850Z",432,2.746,1,"udah bayar mahal², belum main diputer² ke museum² ga jelas... belum main dah capek dluan, hampir semua wahana dalam perbaikan 👎🏻👎🏻👎🏻 …","Negative","2025-11-08T13:13:27.302850Z","nabilahbaktir"
433,"1","2025-11-08T13:13:30.620263Z",433,2.806,5,"Tempat bersih wahana seru, mohon di tambah jumlah wahananya lebih banyak lagi, zoo oke lengkap cocok untuk rekreasi bersama keluarga","Positive","2025-11-08T13:13:30.620263Z","Ferdinan Christian"
434,"1","2025-11-08T13:13:32.738691Z",434,1.629,5,"Over all semua keren dan bagus... tinggal dijaga kebersihan dan kerapiaan di beberapa sudut tempat. Tapi paling salute petugas kolam renang anak2 khususnya, tegass dan todak pandang bulu terutama mengingatkan utk penggunakan pakaian renang ataupun pakaian yg harus dikenakan kolam.renang anak..","Positive","2025-11-08T13:13:32.738691Z","Sansekerta Advertising"
435,"1","2025-11-08T13:13:38.196349Z",435,4.836,3,"Banyak wahana yang dalam perbaikan
Agak kecewa sih karena bayar kesini untuk anak main.. rugi kayaknya udah bayar mahal tiket bertiga 345.000 😂😂 tapi banyak wahana yg sedang diperbaiki …","Negative","2025-11-08T13:13:38.196349Z","Made Ria"
436,"1","2025-11-08T13:13:41.737962Z",436,3.102,5,"Wisata edukasi banget ini sih sekaligus banyak wahana permainannya...harga tiket terjangkau 120k","Positive","2025-11-08T13:13:41.737962Z","Irma Rusmulyanah"
437,"1","2025-11-08T13:13:46.877309Z",437,4.646,5,"Wisata edukasi dan permainan yang lengkap, cocok membawa putra putri anda utk bljr dan bermain disini. Siapkan pakaian ganti jika ingin menikmati berenang. Fasilitas lengkap dan bersih. Cuma kalau hujan, akses jalan sebaiknya diberikan peneduh utk kenyamanan pengunjung.","Positive","2025-11-08T13:13:46.877309Z","Arif M"
438,"1","2025-11-08T13:13:49.168401Z",438,1.854,4,"Wahana wisata keluarga yang cukup bagus dan lengkap. Perlu dilakukan inovasi agar lebih bagus lagi...","Positive","2025-11-08T13:13:49.169887Z","Arief PN"
439,"1","2025-11-08T13:13:53.487714Z",439,3.946,1,"Beli tiket katanya free 60 wahana
Hoakz.
Setiap mau naik wahana suruh bayar semua .
Bagian kasir pintu masuk jangan gitu donk.","Negative","2025-11-08T13:13:53.487714Z","Dodik Aristiawan"
440,"1","2025-11-08T13:13:58.292818Z",440,4.229,5,"kalau di jtp 1 cocoknya untuk anak muda muda karena banyak wahana yang mengacu adrenalin, sekaligus bisa sedikit sedikit belajar budaya dan juga refreshing","Positive","2025-11-08T13:13:58.292818Z","vyraa zahra"
441,"1","2025-11-08T13:14:00.931739Z",441,2.255,4,"Recomended untuk anak muda yang ingin melatih adrenalinnya, kolam renang bagus dan bersih,  ada wahana yang buat anak kecil juga, yang paling menarik sih ada tempat edukasinya seperti budaya2 indonesia, hukum2 fisika,  dan sejarah indonesia. Sayang masih ada wahana yang diluar tiket terusan(harus bayar lagi).","Positive","2025-11-08T13:14:00.931739Z","Doni Irawan"
442,"1","2025-11-08T13:14:03.466478Z",442,2.073,5,"Jatim park 1 berada di Batu, malang. Harga tiket terusan 160k weekend (jatim park 1 + musium Angkut). Tempatnya sangat luas dan banyak wahana bermain disana. Ketika awal masuk kita akan disuguhkan dengan berbagai macam keanekaragaman suku …","Positive","2025-11-08T13:14:03.466478Z","Galih Adika"
443,"1","2025-11-08T13:14:12.480107Z",443,4.732,5,"Tempat wisata yang sangat menarik dikunjungi karena penuh dengan Ilmu Pengetahuan, budaya dan sejarah, juga wisata rekreasi wahana yang menarik. Disini terdapat berbagai macam tempat seperti Galeri Nusantara, Etnik Papua dan Jawa Timur, …","Positive","2025-11-08T13:14:12.480107Z","Realino Aditya"
444,"1","2025-11-08T13:14:22.084153Z",444,9.129,4,"Tempat asik recommended, sekalian edukasi juga sayangnya rata rata ala edukasi beberapa banyka yg belum diupgrade atau diperbaiki, dibersihi juga, kaya raksa nya, makanan sama accessories nya muahal banget, kalo lihat kuota yg masuk segitu …","Neutral","2025-11-08T13:14:22.084153Z","Trisma Novia"
445,"1","2025-11-08T13:14:26.543873Z",445,4.009,5,"Wisata keren untuk semua umur! Tersedia banyak wahana dan juga museum, jadi bisa belajar sambil bermain jg. Hanya saja sayangnya walaupun kami sudah pesan tiket online, tetap saja disuruh antre untuk mendapatkan gelang tanda masuk area. …","Positive","2025-11-08T13:14:26.543873Z","Lidwina Arin"
446,"1","2025-11-08T13:14:29.542094Z",446,2.476,5,"Sangat menyenangkan harga tiket juga murah mungkin karena pandemi","Positive","2025-11-08T13:14:29.542094Z","Moch Rio Maulana Rio"
447,"1","2025-11-08T13:14:35.632020Z",447,5.612,4,"Lumayan.. cuma pas d aquarium agak ggl fokus sama konsepnya knp ada beberapa closed bekas d dlm,fungsinya g jelas,malah ky jijik liatnya,soalnya kotor bgt","Neutral","2025-11-08T13:14:35.632020Z","Dhafin Shalom"
448,"1","2025-11-08T13:14:39.714311Z",448,3.59,5,"Tempatnya luas, permainan banyak dan seru sekalii, cocok sekali untuk belajar sambil liburan. Suasana ramai","Positive","2025-11-08T13:14:39.714311Z","Gikha Anisa"
449,"1","2025-11-08T13:14:49.602773Z",449,9.399,5,"sangat edukatif buat anak dalam masa golden grow, untuk pengenalan berbagai macm budaya, tempat sangat nyaman petugas ramah, mkanan dan minuman terjangkau","Positive","2025-11-08T13:14:49.602773Z","Endik Sutikno"
450,"1","2025-11-08T13:16:57.481429Z",450,127.349,5,"seru, bagus, pelayanan ramah, toilet bersih..
pas kesana banyak wahana yang di perbaiki, ada sekitar 5 wahana..","Positive","2025-11-08T13:16:57.481429Z","Melly Lu vitasari"
451,"1","2025-11-08T13:17:01.737215Z",451,3.803,3,"Lebih cenderung ke arah pembelajaran, untuk wahananya lebih banyak untuk golongan dewasa daripada anak"", tapi tempat untuk istirahat, toilet dan kesediaan tempat makan cukup memadai.","Positive","2025-11-08T13:17:01.737215Z","Mairina rahma"
452,"1","2025-11-08T13:17:05.168595Z",452,3.023,3,"Keterangan tutup jam 16.30. Jam 16.00 kurang karyawan udh pd siap2 pulang, sudah ga bisa naik wahana","Negative","2025-11-08T13:17:05.168595Z","Ganis Fathoni"
453,"1","2025-11-08T13:17:17.536781Z",453,8.242,5,"Datang kesini pas musim libur lebaran, tempatnya luas dan rame pengunjung. Untuk masuk kesini kalo gak salah htmnya 130rb untuk yang reguler, kalau terusan ke museum angkut itu 170rb. …","Neutral","2025-11-08T13:17:22.466523Z","Firsty Setyo Rini"
454,"1","2025-11-08T13:17:36.827411Z",454,10.325,4,"Jatim Park 1 adalah salah satu destinasi yang selalu dikunjungi oleh peserta English camp dari Desa Inggris Singosari. Selain tempat wisata edukasi, disini juga cukup banyak permainan-permainan nya. Terdapat juga kolam renang. Dibagian …","Neutral","2025-11-08T13:17:36.827411Z","Avin Nadhir"
455,"1","2025-11-08T13:17:41.210149Z",455,4.947,5,"mengenalkan budaya dan banyak wahana permainan tp sayangnya banyak yg tutup pas kesana","Neutral","2025-11-08T13:17:46.138410Z","Ayudya Fadilla"
456,"1","2025-11-08T13:18:08.436304Z",456,20.603,2,"Bagus semuanya karena pernah kesana juga dan ada wahana yang baru sih. Sekarang lebih luas lahan parkirnya. Tetapi kenapa para pekerja disana ketat banget buat jaga tiap stan wahana dan keramahannya agak kurang, jadi agak tidak nyaman sebenarnya. Tetapi bagus deh tempatnya emang. Permainannya menantang joss dah...","Positive","2025-11-08T13:18:08.436304Z","mei susanti"
457,"1","2025-11-08T13:18:10.534116Z",457,1.567,5,"Wisata yang sangat mengedukasi dan banyak pilihan wahananya, sanga membahagiakan anak-anak kami, terimakasih jatim park 1","Positive","2025-11-08T13:18:10.534116Z","SD Asy-Syadzili"
458,"1","2025-11-08T13:18:13.028099Z",458,1.993,4,"Tempat wisata yang sangat luas dan terdapat berbagai macam wahana.","Positive","2025-11-08T13:18:13.028099Z","Sharah Melinda"
